Manufacturer,Model,Date,Type,Subtype,Group,Refrigerant,Mass of Refrigerant [kg],SPL indoor [dBA],SPL outdoor [dBA],PSB [W],Climate,P_el_h_ref [W],P_th_h_ref [W],COP_ref,p1_P_th [1/°C],p2_P_th [1/°C],p3_P_th [-],p4_P_th [1/°C],p1_P_el_h [1/°C],p2_P_el_h [1/°C],p3_P_el_h [-],p4_P_el_h [1/°C],p1_COP [-],p2_COP [-],p3_COP [-],p4_COP [-]
ait-deutschland,SWCV 62H1,2017-05-12,Brine/Water,Regulated,2.0,R407c,1.16,44.0,,7,average,1634,5000,3.0599755201958385,0.0007231666048615379,-0.0007230583878245767,0.7321620030855687,-0.040659121460811784,-0.01410725716083867,0.014107271261830909,-0.020082493615427667,-0.03764728882868186,0.0968598125572757,-0.09685981255701231,8.036285977577263,0.012362879734276182
ait-deutschland,SWCV 62(H)(K)3,2017-05-12,Brine/Water,Regulated,2.0,R407c,1.16,44.0,,7,average,1634,5000,3.0599755201958385,0.0007231112893411608,-0.000723058525035779,0.7321620359325154,-0.040659121576274125,-0.01410727399440204,0.01410727079824649,-0.02008246616247233,-0.037647289057718816,0.09685990369626031,-0.09685981256036633,8.036285930207269,0.012362880282017387
ait-deutschland,SWCV 162(H)(K)3,2017-05-12,Brine/Water,Regulated,2.0,R407c,2.2,44.0,,7,average,4733,14200,3.000211282484682,0.0006530387490352613,-0.0006530267545748149,0.7445306111596331,-0.034277184689151606,-0.013457061733289751,0.013457070423189398,-0.004460467680485682,-0.040546372051040794,0.08637141579309791,-0.08637145654248414,7.655192649418853,0.03216462552783417
ait-deutschland,SWCV 122H1 (1~230V),2017-05-12,Brine/Water,Regulated,2.0,R407c,2.0,44.0,,7,average,3491,11100,3.1796046977943284,-0.003362099277250756,0.0033621100562566224,0.5541352725458665,-0.03593968348576599,-0.016694944336965674,0.016694944508876566,-0.12641501445112238,-0.03356331014258918,0.08606467940076556,-0.08606468006921499,7.6924366838524465,0.011724769617249822
ait-deutschland,SWCV 122(H)(K)3 (3~400V),2017-05-12,Brine/Water,Regulated,2.0,R407c,2.0,44.0,,7,average,3491,11100,3.1796046977943284,-0.003362097505023541,0.003362109870055653,0.554135278701732,-0.03593968364242778,-0.016694944336965674,0.016694944508876566,-0.12641501445112238,-0.03356331014258918,0.08606468852980144,-0.0860646807751377,7.692436709280126,0.011724768144708232
ait-deutschland,PWZSV 92H3S (3~ 400V),2019-03-29,Brine/Water,Regulated,2.0,R407c,1.25,47.0,,12,average,2236,6620,2.960644007155635,0.006587916794899512,-0.006587914849935928,0.9969216461355732,-0.04878976827004409,-0.008113159978955847,0.008113159931586147,0.22725766974385697,-0.04902170645458041,0.10194871985650265,-0.1019488141498606,8.182437517812028,0.037015147352987346
ait-deutschland,PWZSV 92H2S (3~ 230V),2019-03-29,Brine/Water,Regulated,2.0,R407c,1.25,47.0,,12,average,2236,6620,2.960644007155635,0.0065879249464996835,-0.006587914631920458,0.9969216338144482,-0.04878976808660532,-0.008113159978955847,0.008113159931586147,0.22725766974385697,-0.04902170645458041,0.10194881556000293,-0.10194881555968213,8.18243752328006,0.0370151461668382
ait-deutschland,PWZSV 92H1S(1~ 230V),2019-03-29,Brine/Water,Regulated,2.0,R407c,1.25,47.0,,12,average,2236,6620,2.960644007155635,0.006587933798256736,-0.006587914705685581,0.9969216321811128,-0.04878976814948012,-0.008113160083012806,0.008113159893530968,0.22725767133708305,-0.04902170647540634,0.10194881638649764,-0.1019488163861873,8.182437554125086,0.03701514547143829
ait-deutschland,SWCV 92H1 (1~ 230V),2019-03-29,Brine/Water,Regulated,2.0,R407c,1.25,47.0,,12,average,2236,6620,2.960644007155635,0.006587908961171214,-0.006587914550207401,0.9969216387195108,-0.04878976801865876,-0.008113159845896868,0.008113159972217484,0.22725766801743114,-0.04902170643369954,0.10194881788319456,-0.1019488178829272,8.182437612815468,0.03701514340291042
ait-deutschland,PWZSV 62H3S,2017-05-12,Brine/Water,Regulated,2.0,R407c,1.16,44.0,,7,average,1634,5000,3.0599755201958385,0.0007231836579342426,-0.000723058670983029,0.7321620052680254,-0.04065912169905275,-0.014107277062938092,0.014107271447642082,-0.020082490875851247,-0.03764728874029226,0.09685981249038082,-0.09685981249011728,8.036285975080757,0.01236287979055982
ait-deutschland,PWZSV 62H1S,2017-05-12,Brine/Water,Regulated,2.0,R407c,1.16,44.0,,7,average,1634,5000,3.0599755201958385,0.0007231415956037385,-0.0007230580842985777,0.7321620041116675,-0.04065912120545119,-0.01410726959886703,0.014107272795025903,-0.02008254874189998,-0.037647287983450364,0.09685983108594098,-0.09685981903630086,8.036286230098717,0.012362869499725366
ait-deutschland,PWZSV 162H3S,2017-05-12,Brine/Water,Regulated,2.0,R407c,2.2,44.0,,7,average,4733,14200,3.000211282484682,0.0006532237462262917,-0.0006530304878916738,0.7445306598060671,-0.03427718781654604,-0.013457064640064176,0.013457070441504584,-0.0044604669832700485,-0.040546372060465984,0.08637130576414903,-0.08637145281261638,7.655192554936196,0.03216463089097185
ait-deutschland,PWZSV 122H3S (3~400V),2017-05-12,Brine/Water,Regulated,2.0,R407c,2.0,44.0,,7,average,3491,11100,3.1796046977943284,-0.003362099295687196,0.003362110074700471,0.5541352718575392,-0.035939683470248146,-0.016694944136883057,0.016694944652616797,-0.1264150202462485,-0.03356331005201471,0.08606469035329996,-0.08606468246857715,7.692436777385526,0.01172476528084672
ait-deutschland,PWZSV 122H2S (3~230V),2017-05-12,Brine/Water,Regulated,2.0,R407c,2.0,44.0,,7,average,3491,11100,3.1796046977943284,-0.0033621341018767728,0.0033621101374595084,0.5541352868870506,-0.0359396834174493,-0.01669494445369515,0.01669494445369525,-0.12641501218031592,-0.033563310174896104,0.08606467695371563,-0.08606467765252657,7.692436588220473,0.011724773366946925
ait-deutschland,PWZSV 122H1S (1~230V),2017-05-12,Brine/Water,Regulated,2.0,R407c,2.0,44.0,,7,average,3491,11100,3.1796046977943284,-0.0033620857272889937,0.0033621095973955495,0.5541352831248274,-0.03593968387183944,-0.016694944553827185,0.016694944553827626,-0.12641501594084387,-0.03356331009701535,0.0860646801745904,-0.0860646800708821,7.692436683714923,0.011724769605252936
ait-deutschland,Jabbah 5-1,2022-04-29,Outdoor Air/Water,Regulated,1.0,R410A,1.5,,51.0,13,average,2397,4650,1.9399249061326658,212.74504866770246,-0.0021430035324986494,0.8104753062242532,-212.78290823784675,-71.56090549400709,0.01106618992482128,0.022983721558965612,71.50614622393802,4.085156178954083,-0.08526230311562462,6.989395568439906,-3.9086573451232303
ait-deutschland,Jabbah 7-1,2022-04-29,Outdoor Air/Water,Regulated,1.0,R410A,2.55,,55.0,45,average,3227,6550,2.029748992872637,185.10854866734084,-0.005125179393532156,0.9210338041876609,-185.15184452210607,298.06467079216935,0.007723205449043967,0.18801841164028293,-298.12175991287427,246.1569745957825,-0.07405886604664168,6.2838868719518315,-246.01036420773096
ait-deutschland,Jersey 5-1,2022-04-29,Outdoor Air/Water,Regulated,1.0,R410A,1.5,,51.0,13,average,2397,4650,1.9399249061326658,212.74504803244974,-0.00214451430369134,0.8105316808062718,-212.7829088730995,212.7637287457988,0.011066169729530062,0.022984488272434028,-212.81848790748018,79.60185100920938,-0.08526228876695972,6.989395151280077,-79.4253521846129
ait-deutschland,Jersey 7-1,2022-04-29,Outdoor Air/Water,Regulated,1.0,R410A,2.55,,55.0,45,average,3227,6550,2.029748992872637,212.7423973223722,-0.0051261891803951135,0.9210716649320244,-212.7856939537353,298.06467079216935,0.007723205449043967,0.18801841164028293,-298.12175991287427,212.8410479365711,-0.07405865228141513,6.283878510330392,-212.69443705954802
ait-deutschland,PWZSV 62H2S,2017-05-12,Brine/Water,Regulated,2.0,R407c,1.16,44.0,,7,average,1634,5000,3.0599755201958385,0.0007231253701881682,-0.0007230586289070562,0.732162032821322,-0.0406591216636676,-0.014107275499863705,0.01410727140119767,-0.020082489960082845,-0.03764728880448098,0.09685984688284788,-0.09685981537785021,8.036286074139445,0.01236287534892908
ait-deutschland,LW 180A,2019-10-08,Outdoor Air/Water,Regulated,1.0,R407c,6.8,59.0,57.0,10,average,6588,12780,1.9398907103825136,-213.67008697124984,-0.0038863512148281476,1.2275039290892837,213.65764605112736,298.0886203736673,0.015313393743941812,0.22073817487017652,-298.0871076391119,44.031138333371594,-0.0765599935065209,6.334995323949193,-43.921708488385725
ait-deutschland,NOVELAN L12 Split-CS 12,2020-04-29,Outdoor Air/Water,Regulated,1.0,R410A,2.9,35.0,58.0,15,average,4472,8900,1.9901610017889089,-147.05710570397713,-0.008014107316136007,1.0880540811322743,147.01916452634705,-128.4248603056506,0.009483518032480856,0.11770410934425445,128.37196019465705,217.28612002653327,-0.07409275885603836,6.484555735824997,-217.1329392319489
ait-deutschland,alpha innotec L8 Split-HT 12,2020-04-29,Outdoor Air/Water,Regulated,1.0,R410A,2.6,35.0,55.0,15,average,3247,6300,1.9402525408068987,212.7452522910767,-0.008286760525620685,1.1068993569163994,-212.7828422155661,-355.8839066408497,0.01008031080695509,0.09483980717203698,355.8322044866759,217.27689917411533,-0.07706022298175788,6.500478454064836,-217.14376586257654
ait-deutschland,alpha innotec L6 Split-HT 6,2020-04-29,Outdoor Air/Water,Regulated,1.0,R410A,1.5,35.0,51.0,12,average,2500,4700,1.88,212.75314686360963,0.003168743559517481,0.5854366796883619,-212.77448495449744,477.4017289812067,0.01631799335058875,-0.2110533937714745,-477.45032622972633,213.9676748919824,-0.10213270276960434,7.704325514193092,-213.794393146712
ait-deutschland,alpha innotec L8 Split-HM 12,2020-04-29,Outdoor Air/Water,Regulated,1.0,R410A,2.6,35.0,55.0,15,average,3247,6300,1.9402525408068987,141.67312336569503,-0.008286411086004461,1.106884774454197,-141.7107127420261,-99.99179764303288,0.01008031081946052,0.0948395125431635,99.94009600306379,203.9505032204945,-0.07706024998425158,6.500479471282882,-203.81736987164587
ait-deutschland,alpha innotec L12 Split-HM 12,2020-04-29,Outdoor Air/Water,Regulated,1.0,R410A,2.9,35.0,58.0,15,average,4472,8900,1.9901610017889089,-53.77540535485747,-0.0080142620926526,1.08806007917032,53.73746405290882,155.89971397422426,0.009483590941723564,0.11770030212675464,-155.9526136927824,-140.1302823913398,-0.07409270820362454,6.484553861713952,140.28346326727822
ait-deutschland,NOVELAN - WSV 4.2K3M,2022-06-21,Brine/Water,Regulated,2.0,R410A,0.9,42.0,,12,average,1178,3580,3.039049235993209,-0.0014110667032700176,0.0014110411344188643,0.6552883767163715,-0.03178999141389459,-0.017511209753232095,0.017511209753229867,-0.14094824762611066,-0.031230198531753767,0.11191758222064059,-0.11191758222065377,8.445764280982457,-0.013884969184975319
ait-deutschland,NOVELAN L12 Split-HV 12,2020-04-29,Outdoor Air/Water,Regulated,1.0,R410A,2.9,35.0,58.0,15,average,4472,8900,1.9901610017889089,212.7450736765409,-0.008014110429452893,1.0880542103916153,-212.78301467417975,-33.554916031237454,0.009483511956193052,0.11770354253353991,33.502015723621184,17.390803434552563,-0.07409282297620465,6.484558059028816,-17.237622610329264
ait-deutschland,NOVELAN L6 Split-CS 6,2020-04-29,Outdoor Air/Water,Regulated,1.0,R410A,1.5,35.0,51.0,12,average,2500,4700,1.88,-71.5349082894034,0.0031688206833792665,0.5854327142046716,71.51357085076724,212.76684161521706,0.016317965455477573,-0.21105163837962496,-212.81543892417795,17.40955919298908,-0.10213256333856344,7.7043205381062325,-17.23627731182444
ait-deutschland,NOVELAN L6 Split-HV 6,2020-04-29,Outdoor Air/Water,Regulated,1.0,R410A,1.5,35.0,51.0,12,average,2500,4700,1.88,-102.62846200548186,0.0031692972615454977,0.5854167322040701,102.60712487339251,-355.8825533546348,0.016317965455520105,-0.21105247987232942,355.83395568544205,-0.3689396036753294,-0.10213255695295854,7.704320091260285,0.5422206243262764
ait-deutschland,NOVELAN L8 Split-CS 12,2020-04-29,Outdoor Air/Water,Regulated,1.0,R410A,2.6,35.0,55.0,15,average,3247,6300,1.9402525408068987,-89.3112963768007,-0.00828593067568027,1.1068681777358196,89.27370684755171,-99.99179872962013,0.010080310819461239,0.09483951260161252,99.94009708970908,141.76056778134958,-0.07705986844020796,6.500465338085306,-141.62743377005026
ait-deutschland,NOVELAN - Polaris 4,2022-06-10,Outdoor Air/Water,Regulated,1.0,R454B,1.64,43.0,41.0,11,average,1910,3840,2.0104712041884816,283.82168060540306,-0.00676916701301284,1.0614443566823275,-283.8504137696941,-128.4307947621354,0.00536984830171293,0.2528115313444781,128.36623945737,125.94649197868668,-0.0763406103379603,6.587988210848827,-125.80828617427434
ait-deutschland,alpha innotec - WZSV 42K3MC,2022-06-21,Brine/Water,Regulated,2.0,R410A,0.9,42.0,,12,average,1178,3580,3.039049235993209,-0.0014110512509718264,0.0014110407964925808,0.6552883817477445,-0.031789991696889806,-0.01751121014444277,0.017511209678454726,-0.1409482442799822,-0.031230198561148007,0.1119175827576293,-0.11191758275758733,8.445764303299779,-0.013884970287913596
ait-deutschland,alpha innotec - WZSV 42K3M,2022-06-21,Brine/Water,Regulated,2.0,R410A,0.9,42.0,,12,average,1178,3580,3.039049235993209,-0.001411016403269782,0.0014110410531054283,0.6552883546266345,-0.03178999145483754,-0.017511208545719702,0.01751120979597407,-0.14094824985651783,-0.03123019849850867,0.11191758213689368,-0.11191758213690807,8.445764277857087,-0.013884969114514244
ait-deutschland,alpha innotec - Paros 4,2022-06-10,Outdoor Air/Water,Regulated,1.0,R454B,1.64,43.0,41.0,11,average,1910,3840,2.0104712041884816,-142.61083663700074,-0.00676871732169844,1.061428898449539,142.58210369530903,-272.4786967679191,0.005369750724544373,0.2528147941256867,272.41414149261385,88.46637976058211,-0.07634060718685169,6.587988296981179,-88.32817399003532
ait-deutschland,LW 101,2019-10-08,Outdoor Air/Water,On-Off,4.0,R407c,4.8,58.0,,10,average,3438,6980,2.0302501454333917,-106.77892964125621,-0.0029695917426913175,1.3930831475293495,106.81249681735974,225.91200376165636,0.01282122343406357,0.32405815752802103,-225.9112010529861,193.10465553479884,-0.054626541846981264,5.406240340117679,-193.01314208363488
ait-deutschland,LW 101A,2019-10-08,Outdoor Air/Water,Regulated,1.0,R407c,4.8,50.0,58.0,10,average,3438,6980,2.0302501454333917,-81.48939537710314,-0.0029694508489358793,1.39307786226932,81.522962670802,8.083830946325893,0.013846004930669412,0.3008315776911159,-8.079897162667756,-99.24432264226246,-0.0546265042146717,5.406238819094507,99.33583613919849
ait-deutschland,NOVELAN L8 Split-HV 12,2020-04-29,Outdoor Air/Water,Regulated,1.0,R410A,2.6,35.0,55.0,15,average,3247,6300,1.9402525408068987,212.74525209401304,-0.00828625784309705,1.1068800623622088,-212.7828418696379,170.7001659686709,0.01008035707659757,0.09483752470878717,-170.7518676064358,-62.93197718171033,-0.07706012137044238,6.500474542149857,63.06511062317168
ait-deutschland,LW 121,2019-10-08,Outdoor Air/Water,On-Off,4.0,R407c,5.8,58.0,,10,average,4183,8700,2.079846999760937,-64.85633952978107,-0.003637476564444995,1.4048437156175135,64.88891562547185,-27.427184241039154,0.0133948945238565,0.2944881031203949,27.42813850615441,-79.25286781296573,-0.060084640709493424,5.7021308159388004,79.34523315736449
ait-deutschland,LW 121A,2019-10-08,Outdoor Air/Water,Regulated,1.0,R407c,5.8,50.0,61.0,10,average,4183,8700,2.079846999760937,212.77985999850665,-0.0036375295006974787,1.4048457134582355,-212.7472839529197,260.6923111199256,0.014858666246672786,0.25850707109655174,-260.6871559777288,-52.60344771629747,-0.0600845864229563,5.702128812623742,52.69581309689226
ait-deutschland,LW 140 (L),2019-10-08,Outdoor Air/Water,On-Off,4.0,R407c,10.2,58.0,,10,average,4815,10400,2.1599169262720666,301.61612800791926,-0.0028190284420427244,1.335086265706291,-301.59084221427514,-31.55344296526588,0.01343695073411939,0.2881019344263417,31.551433696327184,-71.48020781404672,-0.059799392317156835,5.755584414998704,71.57485721809523
ait-deutschland,LW 140A,2019-10-08,Outdoor Air/Water,Regulated,1.0,R407c,10.2,58.0,58.0,10,average,4815,10400,2.1599169262720666,248.3121967462674,-0.0028194800512242706,1.3351034597764602,-248.2869114967143,-337.09787360004043,0.01478020763379816,0.2735584519485147,337.10418874513846,-71.48020783614196,-0.05979944015189736,5.755586269476466,71.57485719600021
ait-deutschland,alpha innotec L6 Split-HM 6,2020-04-29,Outdoor Air/Water,Regulated,1.0,R410A,1.5,35.0,51.0,12,average,2500,4700,1.88,212.75314684036016,0.0031687428567463314,0.5854375119878158,-212.77448497774697,-258.15209823973714,0.01631799334964981,-0.21105445917818907,258.1035011603026,-18.276600567970853,-0.10213260501965903,7.704321883147889,18.44988239951024
ait-deutschland,alpha innotec L12 Split-HT 12,2020-04-29,Outdoor Air/Water,Regulated,1.0,R410A,2.9,35.0,58.0,15,average,4472,8900,1.9901610017889089,212.74507394653997,-0.008014137254660651,1.0880530073864234,-212.78301440418016,-128.4248603056506,0.009483518032480856,0.11770410934425445,128.37196019465705,-122.3637991140308,-0.0740927270352548,6.484554482848374,122.51697997492302
Argoclima ,AUDH + AEI1G140EMX,2019-02-21,Outdoor Air/Water,Regulated,1.0,R410A,4.4,46.0,70.0,5,average,5412,8280,1.5299334811529934,283.81591734082104,-0.013936416074065176,1.3913110045112191,-283.85679585431626,-580.4061624048453,0.010167339435874957,0.053027021399297894,580.3500460999024,141.7672244478859,-0.08902407792460383,6.66560922992169,-141.64019773142198
Argoclima ,AIM11EMX,2018-10-10,Outdoor Air/Water,Regulated,1.0,R410A,2.5,,69.0,5,average,3772,6110,1.61983032873807,-142.61049034718536,-0.0020262158310247994,0.8973923964837943,142.5823164670394,-43.12539139036811,0.012154226450376249,-0.019585105341289454,43.07666769912614,34.61530976691143,-0.06242910075249745,5.690018964815111,-34.44038653334388
Argoclima ,AIM11EMX3PH,2018-10-10,Outdoor Air/Water,Regulated,1.0,R410A,2.5,,69.0,5,average,3772,6110,1.61983032873807,212.7498290897114,-0.002026018276466848,0.8973824850913542,-212.7780026797996,70.609124303469,0.012154242044559534,-0.01958611174664038,-70.65784852271686,228.40128701124115,-0.06242903957988676,5.69001638656523,-228.22636372066836
Argoclima ,AIM14EMX,2018-10-10,Outdoor Air/Water,Regulated,1.0,R410A,3.1,,70.0,5,average,5329,8420,1.5800337774441733,70.60392201442717,-0.00020125140451691563,0.7458053541094989,-70.63565581523808,262.51452808057337,0.015495711764681432,-0.1695739358438024,-262.56182595149573,-142.52459523956844,-0.08033233511631617,6.301209994237439,142.68001286499015
Argoclima ,AIM14EMX3PH,2018-10-10,Outdoor Air/Water,Regulated,1.0,R410A,3.1,,70.0,5,average,5329,8420,1.5800337774441733,70.60392332786668,-0.0001974650656347018,0.7456732633267231,-70.63565450175466,5.211111672725075,0.015495761233974835,-0.16957480303549802,-5.258409920042016,-0.3765332114072777,-0.08033233904028582,6.301209751521324,0.5319515772476819
Argoclima ,AUAH + AEI1G50EMX,2019-02-21,Outdoor Air/Water,Regulated,1.0,R410A,1.3,46.0,65.0,5,average,1720,3010,1.75,-27.67123341764644,0.008808955317468389,0.3317696581913329,27.64773282642793,13.742053273033697,0.017464211596542295,-0.23100764826657177,-13.785673103127479,203.9652381262101,-0.0742047161834771,6.039381003686919,-203.80090783370025
Argoclima ,AUBH + AEI1G65EMX,2019-02-21,Outdoor Air/Water,Regulated,1.0,R410A,2.7,46.0,65.0,5,average,2503,3980,1.5900918897323213,-44.89503615442806,-0.009813319892337689,1.2052516992023374,44.849948763991776,-4.752761965561628,0.008845785585234078,0.13689521470621388,4.6975832644716355,-91.43608749739622,-0.07598115031184276,6.146210356448639,91.59877084521139
Argoclima ,AUCH + AEI1G110BEMX,2019-02-21,Outdoor Air/Water,Regulated,1.0,R410A,3.38,46.0,69.0,5,average,4052,6280,1.5498519249753209,212.74288318079428,-0.00755760789331714,1.0683634504575634,-212.7852660092442,212.76114351397072,0.007900431145698801,0.1475893989934519,-212.82111128285925,212.85625229845795,-0.0737529992071404,6.0191461496142615,-212.67807727119214
Argoclima ,AUCH + AEI1G110EMX3PH,2019-02-21,Outdoor Air/Water,Regulated,1.0,R410A,3.38,46.0,69.0,5,average,4052,6280,1.5498519249753209,16.18398808760457,-0.007557556961426022,1.068361496902682,-16.226370824968203,497.0858136933806,0.007900521150070373,0.14758516660162033,-497.145781315874,-132.20909843761953,-0.0737531122529157,6.019151758477851,132.38727315781995
Argoclima ,AUCH + AEI1G80BEMX,2019-02-21,Outdoor Air/Water,Regulated,1.0,R410A,2.99,46.0,69.0,5,average,3072,5100,1.66015625,212.7423182100463,-0.00666909581135582,1.006747367988579,-212.78581882013822,307.27890379460365,0.01053352029952032,0.05174540230942522,-307.33357264944993,213.36719388128245,-0.07575877644221266,6.062860715840609,-213.22466606276888
Argoclima ,AUCH + AEI1G80EMX3PH,2019-02-21,Outdoor Air/Water,Regulated,1.0,R410A,2.99,46.0,69.0,5,average,3072,5100,1.66015625,212.74231779697553,-0.006669603610132536,1.0067659739171302,-212.78581879367312,48.678065237599185,0.010533513401055732,0.05174626043230409,-48.73273427359546,-91.44618315457302,-0.07575868316079026,6.06285696475724,91.58871108632931
Argoclima ,AUDH + AEI1G140EMX3PH,2019-02-21,Outdoor Air/Water,Regulated,1.0,R410A,4.4,46.0,70.0,5,average,5412,8280,1.5299334811529934,-89.31307585076104,-0.013936182478852734,1.3913021876862635,89.27219777881866,-580.4061624048453,0.010167339435874957,0.053027021399297894,580.3500460999024,35.15547479191868,-0.08902409494597364,6.66560994854408,-35.028448099627134
Argoclima ,AUBH + AEI1G65EMX3PH,2019-02-21,Outdoor Air/Water,Regulated,1.0,R410A,2.7,46.0,65.0,5,average,2503,3980,1.5900918897323213,177.07972790265094,-0.009813706513905037,1.2052662756752166,-177.12481583798257,-177.35057760652518,0.008845655363328592,0.13690031285632248,177.29539882003866,37.38526354135941,-0.07598103066583174,6.146205702391249,-37.22258005908896
Argoclima ,AIM08EMX,2018-10-10,Outdoor Air/Water,Regulated,1.0,R410A,1.46,,69.0,5,average,2661,4870,1.8301390454716273,-71.54976624157632,-0.009369378464060385,1.122361706878921,71.4993898735611,184.33433766177745,0.010329603882543096,0.09853678587377299,-184.38286101132343,212.82778479153467,-0.08601015164341079,6.588954688276863,-212.7095297776423
Argoclima ,AIM06EMX,2018-10-10,Outdoor Air/Water,Regulated,1.0,R410A,1.3,,65.0,5,average,1824,3100,1.6995614035087718,248.41174817047815,-0.015249787627860712,1.412548560041036,-248.46671086850782,56.38544431451703,0.003162970381655544,0.3813042286033251,-56.44923048600679,-113.85772130264834,-0.07703557522775137,6.130040877453996,113.98788045550553
Ariston Thermo Group,ARIANEXT M HYBRID 9 T LINK,2017-12-19,Outdoor Air/Water,Regulated,1.0,R410A,3.9,15.0,63.0,20,average,3582,8310,2.319932998324958,-107.07920337102752,-0.006208749660710391,1.0113090561334672,107.04179448817925,-124.26003653396675,0.010554884109314495,0.10974714004251336,124.21227160865755,212.83177786228686,-0.12426795165806125,8.611119262525095,-212.7148238472096
Ariston Thermo Group,ARIANEXT PLUS 50 M 2Z H,2017-12-19,Outdoor Air/Water,Regulated,1.0,R410A,1.88,43.0,59.0,13,average,2296,5190,2.260452961672474,283.81733531525447,0.0005753719170426423,0.6850557081880756,-283.85474026129333,781.4181894609997,0.013875979553746125,-0.048655446867042804,-781.4620087051956,16.810359953335166,-0.09192108886303602,7.172557598741043,-16.706151430265276
Ariston Thermo Group,ARIANEXT PLUS 50 M 2Z,2017-12-19,Outdoor Air/Water,Regulated,1.0,R410A,1.88,43.0,59.0,13,average,2296,5190,2.260452961672474,-71.54308472451372,0.0005740165127343168,0.6851069776153345,71.50567828835436,-71.55537971235309,0.013875871900129344,-0.04865146357663148,71.5115597675498,-151.43751847560995,-0.09192123211283701,7.172562958855115,151.54172693312432
Ariston Thermo Group,ARIANEXT PLUS 50 M,2017-12-19,Outdoor Air/Water,Regulated,1.0,R410A,1.88,15.0,59.0,13,average,2296,5190,2.260452961672474,-36.007039785285755,0.0005743622815611261,0.6850948764443113,35.969633579426116,-99.98783154525685,0.013875901791416519,-0.04865309585109363,99.9440122360867,-152.82570227578938,-0.09192113723275634,7.172559392499413,152.9299107632446
Ariston Thermo Group,ARIANEXT PLUS 40 S LINK,2017-12-19,Outdoor Air/Water,Regulated,1.0,R410A,2.3,36.0,56.0,11,average,1800,4230,2.35,359.32997670163013,-0.0036076363597727485,0.8882409744286305,-359.3698409698971,-24.00750421610766,0.012229341012185877,0.042325197671992734,23.962602390480953,-142.5436152854544,-0.11424079969028855,8.33419226721633,142.67442538157133
Ariston Thermo Group,ARIANEXT PLUS 40 S,2017-12-19,Outdoor Air/Water,Regulated,1.0,R410A,2.3,36.0,56.0,11,average,1800,4230,2.35,-35.45305866529494,-0.0036077686963699976,0.8882472924934781,35.41319416432792,-106.85820162681715,0.012229327382216475,0.04232569647217012,106.81329978191737,129.54522859052864,-0.11424068300781107,8.334187742532004,-129.4144183803595
Ariston Thermo Group,ARIANEXT PLUS 40 M LINK,2017-12-19,Outdoor Air/Water,Regulated,1.0,R410A,1.88,15.0,57.0,13,average,1790,4100,2.2905027932960893,-36.01013977463864,-0.006428317363988297,0.9980218787127021,35.966697285475306,-211.86916756537636,0.010449829099992588,0.10736506014612658,211.8215220943605,8.470944207724978,-0.10410036589431139,7.653215289957209,-8.386234231348666
Ariston Thermo Group,ARIANEXT PLUS 40 M H LINK,2017-12-19,Outdoor Air/Water,Regulated,1.0,R410A,1.88,15.0,57.0,13,average,1790,4100,2.2905027932960893,211.63187041319915,-0.006428096256894029,0.998013883840605,-211.67531274728552,42.17718555373045,0.010449773890546818,0.10736697232430467,-42.22483092000931,177.27562796819228,-0.10410023604967658,7.653210195724593,-177.19091807374474
Ariston Thermo Group,ARIANEXT PLUS 40 M H,2017-12-19,Outdoor Air/Water,Regulated,1.0,R410A,1.88,15.0,57.0,13,average,1790,4100,2.2905027932960893,-150.94711213830922,-0.006428292659798429,0.9980212896289697,150.90366964278735,-211.86916756537636,0.010449829099992588,0.10736506014612658,211.8215220943605,141.73779964790822,-0.10410027664928918,7.65321155486675,-141.65309008734405
Ariston Thermo Group,ARIANEXT PLUS 40 M 2Z LINK,2017-12-19,Outdoor Air/Water,Regulated,1.0,R410A,1.88,43.0,57.0,13,average,1790,4100,2.2905027932960893,212.7423439599213,-0.006428330545400004,0.9980217932801866,-212.78578624304834,-99.98973162170805,0.010449798427540012,0.10736579486922895,99.94208663858993,8.47094424881597,-0.10410037860578253,7.6532155502657275,-8.386234304136845
Ariston Thermo Group,ARIANEXT PLUS 40 M 2Z H LINK,2017-12-19,Outdoor Air/Water,Regulated,1.0,R410A,1.88,43.0,57.0,13,average,1790,4100,2.2905027932960893,141.6626114487475,-0.006428076026322038,0.9980132641479217,-141.70605368262284,525.5241820725747,0.01044989043642252,0.107362630283489,-525.5718272963561,37.345429597331275,-0.10410030635294165,7.653212913274939,-37.260719590016095
Ariston Thermo Group,ARIANEXT PLUS 40 M 2Z H,2017-12-19,Outdoor Air/Water,Regulated,1.0,R410A,1.88,43.0,57.0,13,average,1790,4100,2.2905027932960893,37.49096347267178,-0.006428326694521294,0.9980225686302542,-37.534405999970836,658.2934512953026,0.010449890436424508,0.10736198271051489,-658.3410962410541,-73.12681068755458,-0.10410055087979099,7.653222135921844,73.21152049525871
Ariston Thermo Group,ARIANEXT PLUS 40 M 2Z,2017-12-19,Outdoor Air/Water,Regulated,1.0,R410A,1.88,43.0,57.0,13,average,1790,4100,2.2905027932960893,212.74234407637567,-0.006428053781975089,0.9980114643689264,-212.78578612659356,-211.86916756537636,0.010449829099992588,0.10736506014612658,211.8215220943605,161.7278279746525,-0.10410041610009643,7.653217025430549,-161.64311803229236
